Item_Identifier,Outlet_Identifier,Item_Outlet_Sales
NCF43,OUT018,2022.254436847524
FDN02,OUT049,3365.1811076682707
NCP41,OUT035,1662.405366985438
NCY17,OUT027,1259.0057381775418
FDL58,OUT027,5980.845440365242
NCA30,OUT027,5069.514172055343
FDE46,OUT018,2405.3254545623554
FDY38,OUT035,3757.2733403883635
NCH29,OUT027,2726.4673079619038
FDO20,OUT045,4017.647622671039
FDP44,OUT018,1617.4838026335801
FDM02,OUT027,2501.4265135060314
FDJ14,OUT027,1984.2083653866266
FDH04,OUT010,209.99881432705521
DRK23,OUT046,4129.521479041604
NCW05,OUT046,1658.396840428483
FDF12,OUT049,2410.74163985146
FDL51,OUT019,566.9330483613529
FDN03,OUT018,3727.5755411433156
DRJ37,OUT049,2435.914883468655
FDM12,OUT019,491.84496954318325
FDA16,OUT045,3634.2832015059917
NCB07,OUT017,3057.2989620389744
NCI17,OUT019,245.5566071914996
FDR51,OUT046,2444.7916455032628
FDJ55,OUT045,3759.9420923518487
NCZ17,OUT013,671.7457168121596
FDU25,OUT013,987.7245007265614
NCG18,OUT045,1639.9830231821002
DRM11,OUT017,4144.686025879332
FDH16,OUT035,1415.6337981128872
FDZ04,OUT018,965.8777321152584
NCX53,OUT035,2094.4686876520614
FDX38,OUT027,1260.8709639432745
FDX09,OUT046,2903.9058377406236
NCW05,OUT018,1629.4671883728038
NCS41,OUT017,3138.0578916064323
FDI26,OUT046,2898.878370357997
NCZ41,OUT027,3108.7978414892427
NCK06,OUT046,2077.928756146218
FDX23,OUT027,2739.4910960987886
NCA42,OUT046,2562.395116282798
FDC20,OUT049,866.8361007232073
DRC49,OUT018,2362.4615717415545
FDX01,OUT013,1994.9803969417055
FDC08,OUT045,3683.6635997858057
FDC02,OUT017,4134.407228718082
FDK10,OUT045,2944.02723314206
DRC24,OUT013,2463.640940556525
FDW16,OUT019,235.9073580727362
NCU06,OUT018,3497.341568763156
DRA59,OUT045,3150.2177851125134
FDR24,OUT019,228.8455703295127
DRL35,OUT018,658.0888487295784
FDA49,OUT013,1431.9223345133273
NCC55,OUT046,613.5718185676517
DRD24,OUT019,305.6562374082051
NCE55,OUT049,2891.7666801612963
FDT33,OUT045,2921.2964057031395
NCT53,OUT013,2654.2901227506886
FDS26,OUT046,4096.673022847871
FDL22,OUT018,1408.6010724688003
FDP44,OUT017,1645.1218722234364
FDC52,OUT018,2392.6801736037673
FDI53,OUT010,390.7650039343116
FDZ23,OUT046,3112.368362516445
NCT18,OUT013,3114.190871945994
FDR13,OUT046,1953.9605470072042
FDB09,OUT010,280.4720616295567
FDZ60,OUT013,1664.6726223036615
FDB11,OUT046,3732.3531873555567
FDC10,OUT018,1971.720714664735
FDW56,OUT035,3151.8443957842273
FDK14,OUT027,2198.8278069887765
DRE27,OUT027,2726.651154069324
FDA38,OUT017,4036.651239688107
FDT11,OUT045,3147.126372454447
FDP15,OUT035,3980.1471535116293
FDV27,OUT035,1385.5328357906592
FDS36,OUT027,2882.34564501414
FDY40,OUT027,1259.0057381775418
NCF19,OUT049,749.9133602551528
FDF53,OUT045,3070.0295654864076
FDS14,OUT027,4101.497240642501
FDE56,OUT046,1012.1176165331967
FDZ19,OUT035,2901.2742627034395
FDZ46,OUT013,1753.4503193910966
FDR16,OUT046,3479.154389827065
FDG29,OUT018,651.3642449194963
NCE30,OUT017,3427.6097604809247
FDZ40,OUT046,826.1241003416078
FDG58,OUT018,2441.6572809861127
DRH03,OUT013,1526.7043841419697
FDZ47,OUT045,1609.7980451243611
FDV04,OUT018,2463.322656847652
FDZ10,OUT018,2001.8157381780609
FDG46,OUT017,1912.3128869835148
NCF07,OUT045,1612.4022830076378
FDY44,OUT035,3160.633062295313
FDB21,OUT013,4010.6744201363476
FDS20,OUT035,3153.313467353657
FDS49,OUT049,1292.3423016155969
FDX55,OUT027,5988.022764251488
NCQ02,OUT018,3022.244572811082
FDR25,OUT013,4130.0293472125
DRG39,OUT045,868.5074493798327
FDB46,OUT046,3469.782286689395
NCC30,OUT018,2862.5098088496284
FDE58,OUT035,2023.192948743054
FDC05,OUT019,560.6618432496475
FDY15,OUT046,2535.9968079923115
FDG14,OUT046,2425.7533280701687
FDL08,OUT049,4082.6527649959157
FDQ47,OUT013,644.4722331150872
FDN12,OUT035,1698.077972158097
FDW10,OUT013,2838.259358761794
FDD02,OUT035,1931.4646544384916
FDX35,OUT010,576.4514255249525
FDT35,OUT046,2773.445892923476
DRN47,OUT019,451.7880990468235
FDB11,OUT010,567.2662975106031
FDN20,OUT045,2797.377719993756
FDB59,OUT035,3149.319111035685
FDJ58,OUT045,2849.2745108699996
FDU60,OUT046,2782.7192002141114
FDS03,OUT049,1035.706273630336
FDU40,OUT019,524.7407755624226
DRH15,OUT049,742.3260375004597
FDD04,OUT027,3817.479892695439
FDQ01,OUT046,3994.174358096207
FDF28,OUT035,2043.3555650570465
FDD22,OUT010,268.8812168087214
FDY19,OUT046,1955.9902139652218
FDN33,OUT035,1432.5230044986038
FDV36,OUT035,2061.9557344953337
FDW01,OUT010,362.1658579697168
FDJ28,OUT049,3193.245488514745
FDB17,OUT035,2942.805662549507
FDM40,OUT049,2066.9707521398773
FDV46,OUT045,2082.2330326874735
FDQ44,OUT049,2038.721725111087
NCD42,OUT046,614.8659867941111
DRH37,OUT046,2637.0415347880457
FDR10,OUT018,2680.848798999471
NCD06,OUT027,1259.0057381775418
FDI53,OUT046,2582.132144896342
FDG16,OUT035,3449.0189194000827
DRB25,OUT046,1658.7818839286053
FDY09,OUT046,2934.8115000893436
FDX48,OUT045,2493.0005028765754
FDC03,OUT010,512.1379441903445
FDT47,OUT035,1519.2780240210705
FDW44,OUT027,4329.193443752992
FDT24,OUT017,1182.3799061993125
FDT12,OUT019,577.0770956856985
NCS38,OUT035,1888.8619123354497
FDO39,OUT035,3161.171823670778
FDA13,OUT046,644.5369594456541
FDO48,OUT035,3652.325874081959
DRJ01,OUT017,2511.4108792946513
FDD53,OUT018,626.290592138949
NCT05,OUT049,4093.4989996431286
FDQ51,OUT045,739.4920439217818
FDU60,OUT013,2733.5140220929525
FDC59,OUT046,957.1782603282772
FDP36,OUT035,777.9189658257777
NCM19,OUT017,1734.7284768215789
FDL16,OUT035,692.6591787786776
FDE50,OUT018,2937.1372711730255
NCR18,OUT013,715.7932689578386
NCD30,OUT035,1564.2595432634314
FDH31,OUT013,1626.0452132189923
FDD56,OUT019,414.4425777876422
FDC47,OUT049,3725.275025899609
FDZ21,OUT045,1492.2260599990611
FDM01,OUT049,1641.8867154006082
FDF24,OUT013,1403.82743361453
FDW23,OUT017,625.2336832108385
FDY52,OUT018,961.655134313247
DRH37,OUT027,4287.544232615748
DRO47,OUT027,2992.5442207133483
FDR25,OUT049,4105.260070102439
FDQ24,OUT027,5989.53247931535
DRJ51,OUT018,3495.5274359592872
NCU06,OUT035,3769.4849728683675
NCV18,OUT018,1368.4014536770555
NCC06,OUT027,3108.7978414892427
FDZ01,OUT018,1619.8471982789115
FDT14,OUT017,2076.9283389040374
FDD11,OUT019,568.9495922017791
FDN09,OUT017,3921.556282682271
NCO18,OUT010,432.03034097955504
FDZ50,OUT045,3161.8600192154104
FDS44,OUT013,3963.3648261295007
FDI36,OUT045,3147.2261924315153
FDA26,OUT010,567.5429032423219
NCY53,OUT049,1821.8325518129723
FDF32,OUT049,3187.701309152784
FDF59,OUT010,287.0292542570924
FDB20,OUT046,1194.2355336833732
DRH11,OUT035,866.8582868888069
FDT03,OUT049,3113.2726809160563
NCH06,OUT035,3908.7628299045778
FDR55,OUT049,3161.1674221279595
FDI10,OUT035,2859.0932011205978
FDZ12,OUT045,2063.1067174006557
FDM12,OUT049,3138.821772449932
DRB25,OUT045,1655.2601927001376
NCS41,OUT013,3110.2444377249085
NCT53,OUT049,2677.720020660276
NCD55,OUT013,676.7750594467356
FDY08,OUT049,2079.5985536885537
NCP55,OUT049,867.8167815465
FDA33,OUT013,2404.2100109585003
FDQ33,OUT013,2447.7463218520284
FDE45,OUT027,4822.829283258562
FDT26,OUT013,2098.1541489670867
NCV53,OUT049,4050.4698402736167
FDK60,OUT027,2743.5064171707254
NCJ29,OUT046,1347.9809970733293
FDI15,OUT045,4132.517825562102
FDX21,OUT013,1721.2685613754636
FDV49,OUT019,578.6689982942956
DRO59,OUT046,1293.6088125436113
FDZ14,OUT045,2033.5465610711392
FDP32,OUT027,3108.7978414892427
FDC33,OUT017,3141.244422206855
FDT14,OUT010,277.6893243363692
NCN54,OUT027,1924.7223115031622
FDR57,OUT027,4028.5336777349385
DRK12,OUT046,614.2643839264634
FDX52,OUT049,3179.4663893559477
FDX08,OUT010,434.8850137679145
FDP10,OUT010,240.08725686524429
NCP50,OUT045,1252.5591178044056
NCL06,OUT013,4117.091036359252
FDP25,OUT013,3497.9949965196506
FDE53,OUT013,1648.9549997189488
FDL27,OUT017,1027.1574404942153
FDC35,OUT049,3404.3085176909935
DRJ47,OUT010,413.1370742251639
FDD16,OUT018,1195.5010952504172
NCN42,OUT049,2501.231259343
FDC38,OUT027,3128.6263479843356
NCO07,OUT045,3521.188207708261
FDQ20,OUT049,644.43215753393
FDI32,OUT046,1892.462393403861
FDN20,OUT010,401.27733392312444
DRJ51,OUT027,5980.845440365242
FDU08,OUT045,1561.6878727222813
DRN37,OUT019,398.023525799009
FDD05,OUT010,274.12009627908697
FDW15,OUT046,2465.982855866328
FDI52,OUT046,2058.2275928346935
DRM11,OUT049,4229.292636888022
NCO06,OUT045,603.7817298796273
FDU38,OUT049,3177.698343730771
FDU59,OUT018,2540.4948424444574
FDJ10,OUT046,2071.4834031211653
FDM13,OUT049,2060.539730471972
NCJ30,OUT019,400.8270922912023
FDM45,OUT018,1984.9023776645408
FDP36,OUT045,744.1537467169973
NCD30,OUT010,237.2145586724046
FDN48,OUT017,1456.2342186020346
FDY32,OUT049,2601.135878565702
FDU47,OUT046,2081.3879421465285
FDF17,OUT019,562.3920785706166
FDP34,OUT017,2511.595067147217
FDA47,OUT049,2623.777088401338
DRD27,OUT027,2786.581378532807
FDW38,OUT045,864.6245440653138
FDZ15,OUT019,285.29151217973646
FDZ03,OUT027,5066.244966676631
NCN19,OUT049,3193.528233261712
FDG02,OUT035,3182.3005999007855
FDS31,OUT035,3151.249750477336
FDW43,OUT019,579.2988833456395
FDZ47,OUT010,240.43968767471517
FDO57,OUT017,2555.37886382202
NCL07,OUT013,673.9980136395533
NCV42,OUT013,1728.104950709489
FDP40,OUT017,1791.5594996254588
FDP48,OUT019,477.3111700924637
FDH21,OUT017,2591.077468546358
NCP02,OUT049,918.4920454496647
FDK24,OUT049,743.891070390318
FDC41,OUT045,1146.5256062039057
FDF08,OUT017,1358.302464346634
FDO49,OUT017,766.3770822654753
FDS56,OUT027,5989.53247931535
FDX46,OUT018,950.9957155523922
FDQ07,OUT013,3487.0072383579163
FDC32,OUT010,223.739479879141
FDT21,OUT019,575.7581217897617
FDG58,OUT045,2494.944237663399
FDW14,OUT049,1373.0935858708901
DRA12,OUT027,3128.6263479843356
FDV27,OUT013,1448.8303853354416
DRD25,OUT013,1792.3234670423417
DRF48,OUT027,5053.78308022846
FDX24,OUT017,1422.9017831399904
DRJ51,OUT046,3722.2638478261006
FDE45,OUT045,2965.4462133298393
FDE14,OUT046,1626.8575906947035
FDG53,OUT045,2049.0847224989375
FDT08,OUT046,2459.617183294901
DRC27,OUT027,5980.845440365242
FDG20,OUT035,2853.285578065974
FDC21,OUT046,1659.6533632956155
FDV31,OUT018,2813.190283315057
FDB58,OUT045,2077.366146719279
FDV23,OUT046,2057.8571957383456
FDA25,OUT019,245.0123528928277
FDC15,OUT046,2539.667794351785
FDU47,OUT049,2072.7159983124934
FDE23,OUT013,759.6555155598486
FDS08,OUT013,2880.510086484594
FDW03,OUT027,2827.7290795716135
FDJ60,OUT018,2555.4974928437314
FDM34,OUT017,2099.830511431885
FDW33,OUT013,1653.3857653117184
FDZ40,OUT013,922.4424994385056
FDE33,OUT018,1306.4235540714444
NCC06,OUT010,291.5177216027788
FDU11,OUT046,2024.3276438681914
FDL44,OUT017,2692.424471487343
NCZ29,OUT017,2097.5535634763014
FDG28,OUT010,572.5272699205167
FDL12,OUT018,928.3143577772039
FDD52,OUT017,1659.466496307964
FDO15,OUT013,1105.7442875281151
NCN29,OUT027,1260.8709639432745
FDW36,OUT013,1664.610277613966
FDB21,OUT046,3965.116117973868
FDZ28,OUT013,2110.707198401376
FDY10,OUT035,1900.3164636238828
DRG39,OUT017,820.4581202859698
FDN28,OUT013,1650.7220801033673
FDV15,OUT035,1639.465356840883
DRI13,OUT035,3527.5439495502305
FDH20,OUT046,1517.9132534206522
FDY51,OUT013,3470.784047016932
FDE16,OUT013,3430.828643874336
FDX40,OUT018,591.6717641447594
FDC48,OUT018,1327.0584995892361
FDS14,OUT046,2462.329843390441
FDX56,OUT017,3491.174168966411
FDI10,OUT046,2860.668880014372
FDI14,OUT013,2126.956305612926
DRM48,OUT013,645.3597087289152
NCH07,OUT027,4220.880987637906
FDY26,OUT013,3495.6496313148978
FDD02,OUT027,3014.4103681659058
FDM12,OUT046,3131.5900299725417
DRF01,OUT010,356.42546431647935
FDV36,OUT046,2079.177602689723
DRI59,OUT013,3727.9185162088424
FDV03,OUT018,2473.0858564255914
FDO39,OUT017,3183.3254577794155
NCB07,OUT018,2920.281646267648
FDH38,OUT027,3010.8915528580756
FDZ13,OUT035,742.8455704901032
NCZ30,OUT046,2073.4724485508195
NCA06,OUT035,603.3068914283534
FDB04,OUT049,1383.4657575354513
FDN50,OUT013,1475.2917966148289
NCG06,OUT049,4021.905673839742
NCY17,OUT018,683.7693301462199
FDC23,OUT046,2956.507184708211
FDK33,OUT049,3522.0831386962595
FDR03,OUT049,3516.315520616677
FDZ07,OUT045,1000.8749645946383
FDO38,OUT013,1348.2366526088185
FDS59,OUT046,1661.2533465021056
DRM11,OUT019,565.6956842007376
FDX52,OUT027,5513.950742094377
DRJ35,OUT018,932.2709688048216
NCP53,OUT046,4008.4745866399976
FDW15,OUT019,359.2664733724315
DRI47,OUT045,2425.5128815449193
DRZ11,OUT035,2031.2253658929826
FDS02,OUT013,3091.9706490999615
DRD49,OUT018,3613.8561930881156
FDW38,OUT049,789.4457071558335
FDR21,OUT019,426.6182591674239
FDE40,OUT013,1092.1474892019523
FDI02,OUT045,1708.2280227687595
FDQ04,OUT045,641.743926863392
FDY14,OUT017,4140.9010495865505
NCT54,OUT046,1549.3155064852995
DRD25,OUT017,1748.3253309317622
DRE01,OUT045,3905.6581127934746
FDJ12,OUT010,567.9638118819778
NCZ05,OUT049,1645.0275960029987
DRB25,OUT019,262.31353669506575
NCC31,OUT045,2590.039783438451
FDM16,OUT045,1167.3157352771404
DRG11,OUT049,1646.9943318738856
FDV24,OUT027,3844.709609520838
FDV43,OUT046,698.3397856463104
FDG05,OUT018,2423.7873881363644
FDV23,OUT010,282.550231794549
FDI58,OUT018,1425.3214313053697
FDQ11,OUT017,4099.848633115547
FDC05,OUT027,5731.81072991067
FDF40,OUT013,4111.237292703245
FDU02,OUT018,3458.6115647583624
FDT32,OUT013,3016.0694853711557
NCF06,OUT017,4057.2399289354134
FDT46,OUT013,773.8159737247805
FDR58,OUT010,223.02550470826463
FDY04,OUT046,2652.040401045936
FDT58,OUT045,2761.247594617446
FDE46,OUT049,2460.5183661778856
DRH11,OUT017,857.6099810109395
DRI51,OUT046,2834.199640523726
FDC35,OUT017,3339.7497421977682
FDP45,OUT035,3998.593294894364
FDC45,OUT017,2885.9132750020626
FDU01,OUT045,3096.0320428825858
FDJ53,OUT010,274.14509429054345
FDJ46,OUT017,2851.102207666083
FDX07,OUT013,3043.0150087719126
NCI30,OUT049,3950.4149733566774
FDE47,OUT027,3097.360224764158
FDV48,OUT045,1277.2329418374327
FDN16,OUT019,245.0123528928277
FDM52,OUT013,2444.4668129109555
FDA32,OUT027,5979.335725301381
FDH05,OUT017,3760.8197499755415
FDW25,OUT010,208.71179547796598
FDQ09,OUT046,1905.2527308018682
NCM17,OUT010,130.36953952429266
DRM59,OUT046,2463.6150644652853
FDV47,OUT027,2199.058439875801
DRE15,OUT035,1099.3168306909015
FDS25,OUT010,255.13645831606635
NCZ05,OUT018,1624.6008865829347
NCV05,OUT019,372.7337021811389
DRM37,OUT046,3166.7909432375136
FDV58,OUT027,5509.036277600931
FDN22,OUT027,5982.830526741743
NCO06,OUT049,608.4949849507241
FDT56,OUT019,132.6684912942849
FDM02,OUT013,1450.1744300861235
FDA09,OUT046,2969.8201830517473
NCC06,OUT035,2064.590222844734
NCL54,OUT049,2895.7415541492983
NCB55,OUT017,890.0752418398304
FDB12,OUT017,1648.3994018970914
NCA54,OUT049,2947.2385771295694
NCS38,OUT049,1945.958817853366
FDC02,OUT049,4203.787996702224
FDK44,OUT019,413.60795549548345
FDE16,OUT035,3482.9478962909834
NCS05,OUT035,2076.383268638023
FDZ59,OUT045,2772.1117888564727
FDI20,OUT017,3535.2543360662066
FDQ14,OUT046,2435.577043103158
FDF53,OUT017,2912.592449201861
FDW25,OUT017,1368.5050317736082
NCQ43,OUT010,257.5854628692275
FDX52,OUT013,3108.463483200717
FDE28,OUT045,3726.6795923270756
FDN15,OUT017,2121.725464446504
FDO28,OUT017,2044.3885157030268
FDQ33,OUT045,2468.9339167680782
FDM22,OUT010,130.36953952429266
FDJ03,OUT017,731.2235480852412
FDI16,OUT045,869.0627128077606
FDI09,OUT027,5980.845440365242
FDX55,OUT013,3467.3505598895595
FDS23,OUT027,3108.7978414892427
DRC12,OUT045,3057.689835168222
FDH41,OUT049,3532.397890265281
FDN01,OUT013,2850.3191636978327
FDV55,OUT045,2450.287494949178
NCJ19,OUT013,924.5656779482399
NCY29,OUT010,130.84484417388904
FDP03,OUT018,1983.9497387028332
FDZ52,OUT045,1699.5603090177203
FDH31,OUT010,238.29714697102685
FDQ19,OUT018,3760.7630140833485
FDS15,OUT035,1644.841691643981
FDN32,OUT017,3126.060635932007
FDH32,OUT049,1595.6779415175424
FDF33,OUT017,1670.84389436568
FDJ22,OUT046,3084.456784815698
FDG56,OUT010,132.84723359949803
FDC05,OUT046,3164.0945274538476
FDK09,OUT013,3709.015134864371
NCV29,OUT045,2983.804020005441
NCC43,OUT019,572.8737478062147
NCA42,OUT049,2543.241021099056
FDC10,OUT046,1958.0235088088377
FDC16,OUT013,1447.1410149020867
NCL17,OUT013,2124.3084878388886
FDA51,OUT035,1888.07155862218
FDW01,OUT017,2451.1883437946613
NCF30,OUT045,2048.915781267008
FDN49,OUT013,690.9144534784914
FDY20,OUT045,1397.2555552089261
FDC15,OUT045,2484.574824843703
FDY24,OUT046,838.1884396465492
NCG43,OUT017,1494.1666886923733
FDA48,OUT013,3598.177393190136
NCF55,OUT017,594.0506133803191
FDL38,OUT049,1383.8510369516518
NCQ29,OUT018,3767.617258684021
FDC34,OUT017,2505.8532605203504
FDP36,OUT027,1281.5348283553642
FDN50,OUT010,230.28153630506753
FDO23,OUT049,1482.651217735119
FDT56,OUT013,925.7450585732704
FDT13,OUT027,5069.514172055343
FDZ03,OUT013,3109.249477273836
FDQ03,OUT010,567.2466136020757
FDU44,OUT045,2640.0308715812716
FDD03,OUT049,3748.170160465944
NCH30,OUT013,1757.129483544347
FDS60,OUT010,445.94324092502336
FDG08,OUT046,2843.3346714492177
FDX38,OUT017,730.7870140663681
FDD22,OUT017,1912.7311455641625
FDW51,OUT013,3424.7474361650816
FDL09,OUT017,2739.349223754365
FDZ60,OUT045,1649.983706308728
NCH07,OUT046,2603.865740222288
NCQ41,OUT049,3191.071596047702
FDW04,OUT049,2055.709771719301
FDI08,OUT027,5980.845440365242
FDR19,OUT019,358.897520253784
FDV13,OUT046,1361.398504733231
FDB52,OUT017,4087.0412857832607
FDZ48,OUT027,2988.6671837793956
NCO14,OUT049,744.4838321541386
FDZ50,OUT013,3126.076480890113
FDN27,OUT019,282.67581772821194
FDQ60,OUT013,2096.883967696625
FDR49,OUT017,730.0672145732874
DRJ35,OUT027,1420.2919235470288
DRI49,OUT017,1320.5295166803305
FDB47,OUT017,3499.888472492624
FDP37,OUT010,286.94298168133867
FDR26,OUT049,2819.3280047330027
FDY31,OUT019,358.88050308110195
FDC11,OUT045,1385.368942789409
DRP47,OUT035,4120.678480506197
NCY54,OUT018,2802.701831383813
FDR27,OUT046,2075.430462109375
FDQ21,OUT019,286.66618176612303
NCQ29,OUT035,4077.3658604417246
FDJ02,OUT046,2458.4755038928856
FDE21,OUT018,1863.6107942519475
FDM39,OUT046,2886.1058604658315
FDZ01,OUT017,1634.2376492066805
NCB19,OUT018,1403.7891361275906
FDU03,OUT046,3034.437488262246
FDP27,OUT049,3172.0930747295065
DRF01,OUT045,2424.8274667766323
FDM03,OUT049,1652.2803538415358
FDV01,OUT046,2492.8221313765175
FDS16,OUT046,2461.352670698162
FDO45,OUT035,1393.1325933822943
NCX06,OUT035,3042.358051847868
FDP13,OUT046,646.9932714060751
NCR38,OUT018,3653.5533687605653
FDA01,OUT013,925.2725037725857
FDT26,OUT017,1968.202560989815
FDD44,OUT027,5980.845440365242
FDB26,OUT013,927.0735833272596
FDP45,OUT019,570.2988086635778
NCP55,OUT046,872.9196134864337
FDT23,OUT017,1276.7940927956736
FDO51,OUT045,652.3188346978765
FDA44,OUT046,873.8820593040972
NCJ31,OUT018,3604.6253066232684
FDX37,OUT045,1612.280310655382
NCD18,OUT049,3802.265345997002
FDN40,OUT027,3991.1307225981277
FDL33,OUT017,3138.117496829227
DRF48,OUT035,3145.6151057071424
FDW08,OUT035,1641.0380279833944
FDX39,OUT018,3272.4384098155574
FDB38,OUT049,2700.9675799993315
FDY46,OUT018,2920.9050753302754
NCB06,OUT049,2598.0936746949196
FDA34,OUT035,2967.168854650967
FDA35,OUT045,2024.5445090507526
FDQ07,OUT035,3487.742958386011
FDU32,OUT045,2052.0689169172156
FDU26,OUT013,2098.2153878965414
FDU13,OUT010,358.2658619355571
FDO09,OUT035,4040.700140457729
FDW03,OUT019,249.9582722807911
FDB38,OUT013,2585.176631493787
FDL26,OUT010,369.2967723850943
NCN43,OUT045,2066.020204676465
FDH08,OUT045,3848.535655825025
NCC31,OUT019,383.40733102080213
FDH14,OUT035,2053.4272529518694
FDL40,OUT017,1594.8342764700408
FDD20,OUT035,2054.3403208951186
NCV53,OUT035,4060.9023735655
FDD16,OUT045,1065.7149016606852
FDP24,OUT035,2022.5025382525228
FDQ25,OUT045,2893.316008907257
FDM38,OUT035,824.5219300670458
NCT18,OUT010,434.17703155662775
FDM34,OUT049,2067.0642037150187
DRH37,OUT010,395.7054373384679
NCE07,OUT013,2184.5980603089097
FDG12,OUT013,2034.993535646987
FDB59,OUT010,564.7807320621005
FDS10,OUT018,2889.8534405646637
FDN21,OUT010,390.62123684091836
FDM02,OUT045,1390.1497872340944
FDO44,OUT049,1768.3857766528265
NCN17,OUT017,1649.677352686135
FDH16,OUT018,1424.2814574194572
FDL44,OUT046,2672.9479698249133
FDY47,OUT017,2088.950608569863
DRI39,OUT046,876.0394513470792
NCX54,OUT018,1624.6008865829347
FDE59,OUT046,613.5718185676517
FDO46,OUT045,3161.3764941237882
DRE13,OUT046,1384.1556808607647
FDW14,OUT013,1449.6188220534493
FDF35,OUT046,1655.8584209455294
FDO50,OUT019,227.99806961556715
DRF49,OUT017,1954.463903920067
FDT60,OUT049,2055.0346261147856
FDP38,OUT045,742.7969656748292
